ids+AF8-array,AutoCorrelation,ClassEntropy,Dimensionality,MajorityClassPercentage,MajorityClassSize,MaxAttributeEntropy,MaxKurtosisOfNumericAtts,MaxMeansOfNumericAtts,MaxMutualInformation,MaxNominalAttDistinctValues,MaxSkewnessOfNumericAtts,MaxStdDevOfNumericAtts,MeanAttributeEntropy,MeanKurtosisOfNumericAtts,MeanMeansOfNumericAtts,MeanMutualInformation,MeanNoiseToSignalRatio,MeanNominalAttDistinctValues,MeanSkewnessOfNumericAtts,MeanStdDevOfNumericAtts,MinAttributeEntropy,MinKurtosisOfNumericAtts,MinMeansOfNumericAtts,MinMutualInformation,MinNominalAttDistinctValues,MinSkewnessOfNumericAtts,MinStdDevOfNumericAtts,MinorityClassPercentage,MinorityClassSize,NumberOfBinaryFeatures,NumberOfClasses,NumberOfFeatures,NumberOfInstances,NumberOfInstancesWithMissingValues,NumberOfMissingValues,NumberOfNumericFeatures,NumberOfSymbolicFeatures,PercentageOfBinaryFeatures,PercentageOfInstancesWithMissingValues,PercentageOfMissingValues,PercentageOfNumericFeatures,PercentageOfSymbolicFeatures,Quartile1AttributeEntropy,Quartile1KurtosisOfNumericAtts,Quartile1MeansOfNumericAtts,Quartile1MutualInformation,Quartile1SkewnessOfNumericAtts,Quartile1StdDevOfNumericAtts,Quartile2AttributeEntropy,Quartile2KurtosisOfNumericAtts,Quartile2MeansOfNumericAtts,Quartile2MutualInformation,Quartile2SkewnessOfNumericAtts,Quartile2StdDevOfNumericAtts,Quartile3AttributeEntropy,Quartile3KurtosisOfNumericAtts,Quartile3MeansOfNumericAtts,Quartile3MutualInformation,Quartile3SkewnessOfNumericAtts,Quartile3StdDevOfNumericAtts,StdvNominalAttDistinctValues
886,0.529058116232465,0.999988458408895,0.016,50.2,251,,4.63490512682033,143.3704,,2,0.825842210988371,86.5102132573702,,0.47489100033846,24.3538442742857,,,2,+AC0-0.118266977784123,14.932101989141,,+AC0-1.20781640444819,0.1494,,2,+AC0-0.837951635639486,0.750596617851613,49.8,249,1,2,8,500,0,0,7,1,12.5,0,0,87.5,12.5,,+AC0-1.20340440239246,0.8474,,+AC0-0.817399676479508,1.06523663952964,,0.313776955654534,3.69836786,,0.010722589221822,1.78417222853685,,0.767383144130182,12.382,,0.402995051807521,6.80269279465985,0
784,0.748201438848921,1,0.028571428571429,50,70,3.34395338085905,7.03562330754473,50.4964285714286,0.39346046979189,11,2.71165379094308,60.6561987564733,3.34395338085905,3.05551623411458,43.8910714285714,0.39346046979189,7.49882932999023,6.5,1.49372738577389,40.5251305645877,3.34395338085905,+AC0-0.924590839315575,37.2857142857143,0.39346046979189,2,0.275800980604709,20.3940623727021,50,70,1,2,4,140,0,0,2,2,25,0,0,50,50,3.34395338085905,+AC0-0.924590839315575,37.2857142857143,0.39346046979189,0.275800980604709,20.3940623727021,3.34395338085905,3.05551623411458,43.8910714285714,0.39346046979189,1.49372738577389,40.5251305645877,3.34395338085905,7.03562330754473,50.4964285714286,0.39346046979189,2.71165379094308,60.6561987564733,6.36396103067893
881,0.516986778521844,0.972921214426481,0.000269819466248,59.6570839874411,24321,1.32041990581455,+AC0-0.588409513394727,1100.27097233124,0.2230909398455,3,0.973764977368805,115.273037306615,1.00170766008063,+AC0-1.07632340531591,195.937145438239,0.07489185248075,12.3753890029373,2.25,0.092613843304172,27.4374541447685,0.807052279084493,+AC0-1.20546372904231,+AC0-12.4977461391287,1.413943024E+AC0-05,2,+AC0-0.321397055270277,0.576975998732643,40.3429160125589,16447,3,2,11,40768,0,0,7,4,27.2727272727273,0,0,63.6363636363636,36.3636363636364,0.807052279084493,+AC0-1.20368779142665,+AC0-11.0394275881083,1.413943024E+AC0-05,+AC0-0.005807327596648,1.44396367027166,0.877650795342839,+AC0-1.19812092732209,+AC0-0.003479216517857,0.00157047816651,+AC0-0.000785974385041,3.02341608452684,1.32041990581455,+AC0-0.947719996528136,299.227404238619,0.2230909398455,0.004869004163365,58.0457123411157,0.5
880,0.996466431095406,1,0.038732394366197,50,142,,90.8197046059242,3077.52464788732,,2,8.83310866050888,4745.52708084241,,43.9674788846343,538.544014084507,,,2,4.57428624300953,980.694465683472,,+AC0-1.20129205205082,4.33802816901409,,2,0.000113806054905,2.08947327612532,50,142,1,2,11,284,0,0,10,1,9.09090909090909,0,0,90.9090909090909,9.09090909090909,,0.089972233015675,18.9137323943662,,0.554983513008134,6.67161040984331,,43.2027519874395,38.4489436619718,,4.65982369754052,52.2150368212745,,87.7589093075569,628.557218309859,,8.57073044245871,1510.54001182875,0
164,0.99047619047619,1,0.547169811320755,50,53,1.99921958268009,,,0.3472982896004,4,,,1.94633182628827,,,0.061538453659882,30.6278962264063,3.96551724137931,,,1.74354648059715,,,0.00195601213531,2,,,50,53,1,2,58,106,0,0,0,58,1.72413793103448,0,0,0,100,1.9305521900837,,,0.018497136678365,,,1.96109852716435,,,0.03368071987132,,,1.98290351985308,,,0.073346173041995,,,0.262612865719445
995,0.999499749874938,0.468995593589281,0.024,90,1800,,4.37009780356781,508.902571648,,2,1.79459907524521,124.192493648677,,0.735395610411278,88.6364294204149,,,2,0.790830074997322,40.1254529213179,,+AC0-0.99141172081346,0.078554273,,2,0.005491522893858,0.066552005123177,10,200,1,2,48,2000,0,0,47,1,2.08333333333333,0,0,97.9166666666667,2.08333333333333,,+AC0-0.461242803412472,7.537383482,,0.37904887836736,3.75799007880332,,0.4440464092169,69.8818967475,,0.741592875030497,37.8783779151753,,1.86998358233993,126.832656747,,1.25483347284415,65.2113448668741,0
962,0.999499749874938,0.468995593589281,0.0035,90,1800,,0.079493870056188,6155.2004351595,,2,1.00848300147567,3757.63446700748,,+AC0-0.536236901117519,1052.69973157425,,,2,0.531567173327188,630.907082513927,,+AC0-1.03835580229528,0.492499999999995,,2,+AC0-0.062836662614366,0.29131571576076,10,200,1,2,7,2000,0,0,6,1,14.2857142857143,0,0,85.7142857142857,14.2857142857143,,+AC0-0.869249079128831,0.658249999999993,,0.214771265190069,0.571544998697439,,+AC0-0.635263531175194,1.686534393,,0.624533154621662,0.920871988914683,,+AC0-0.111490713017666,1656.11427291488,,0.767658113419129,958.166126968984,0
1020,0.999499749874938,0.468995593589281,0.0325,90,1800,,0.580942561793269,2.891171136,,2,0.418722040684224,7.69130519335324,,+AC0-0.045654860813644,0.053084738570313,,,2,+AC0-0.004285660364746,2.15266283301054,,+AC0-0.944709262603979,+AC0-1.819707276,,2,+AC0-0.339113105611239,0.892344114376315,10,200,1,2,65,2000,0,0,64,1,1.53846153846154,0,0,98.4615384615385,1.53846153846154,,+AC0-0.149529554081378,+AC0-0.29841679825,,+AC0-0.104201984127428,1.14384828958581,,+AC0-0.01734589568061,0.00448309025,,+AC0-0.02081592773108,1.64765050699872,,0.071654942912119,0.332461136,,0.059176537514662,2.6614803790423,0
971,0.999499749874938,0.468995593589281,0.0385,90,1800,,1.99492068714488,0.377310566,,2,1.02998487343215,0.176230660725055,,0.119006389186442,0.132032089006579,,,2,0.544700778802789,0.067107951785868,,+AC0-1.12527881569776,0.071692038,,2,+AC0-0.120624643758724,0.037555499169406,10,200,1,2,77,2000,0,0,76,1,1.2987012987013,0,0,98.7012987012987,1.2987012987013,,+AC0-0.178902873350655,0.086326138125,,0.408991217417993,0.042704306416376,,0.063023146802875,0.10649988175,,0.55422777989586,0.052759298469546,,0.438104158424911,0.1557681045,,0.710785026472068,0.086335201423965,0
1056,0.985631273111463,0.061481432634127,0.004120008451299,99.2816395520811,9398,,4585.19818642777,12649.4986467355,,2,67.2603486894521,456367.935269462,,826.5262774689,360.558095705401,,,2,17.7700672232471,12709.1786079472,,+AC0-1.95706277441606,0.012360025353898,,2,+AC0-1.97575660076776,0.1104922841333,0.718360447918868,68,1,2,39,9466,0,0,38,1,2.56410256410256,0,0,97.4358974358974,2.56410256410256,,42.2507237765732,0.834592224804563,,5.33599651128915,1.13087237825535,,216.18056027126,1.79130572575534,,10.2495068654049,6.33770461117371,,1203.13976738845,7.25600200718361,,26.8902965340728,18.2076977481705,0
733,0.8125,0.838496856639727,0.033492822966507,73.2057416267943,153,,22.4688990696718,11796.1531100478,,2,4.02733286565264,11726.5643771664,,13.2023128377553,2486.02153110048,,,2,3.10812744470065,2656.50206248784,,5.902470633962,4.69856459330144,,2,2.14066263692258,6.816273503034,26.7942583732057,56,1,2,7,209,0,0,6,1,14.2857142857143,0,0,85.7142857142857,14.2857142857143,,6.772692992232,14.8755980861244,,2.44328041362428,21.2020570304856,,13.0832327035083,114.514354066986,,3.17035538994292,150.445823928315,,18.8271808705877,5100.02392344498,,3.70376225132665,5840.69816293759,0
10,0.503401360544218,1.22767750194658,0.128378378378378,54.7297297297297,81,2.52712573797301,29.7494651280759,2.60135135135135,0.40188387586188,8,5.44236169449385,1.90502330896114,1.11740618515132,9.88346340416318,2.04504504504504,0.13092709767171,7.53456774817644,3,2.32648948205378,1.01840230493343,0.274803195746293,+AC0-0.504096048242529,1.06081081081081,0.02911996300275,2,0.33379516180165,0.313556542684987,1.35135135135135,2,9,4,19,148,0,0,3,16,47.3684210526316,0,0,15.7894736842105,84.2105263157895,0.740448245269142,+AC0-0.504096048242529,1.06081081081081,0.0637948721468,0.33379516180165,0.313556542684987,0.991552850383404,0.405021132656191,2.47297297297297,0.135651202733,1.20331158986584,0.836627063154178,1.60825855699299,29.7494651280759,2.60135135135135,0.17368798992783,5.44236169449385,1.90502330896114,1.59164485150844
941,0.98936170212766,0.998363672593813,0.052910052910053,52.3809523809524,99,1.74049905211007,2.40388540346732,129.814814814815,0.4532767695048,6,1.40200679756503,30.5793803527488,0.962177129964753,1.51004382754338,76.526455026455,0.087554721289963,9.98943741455386,2.875,1.06209511660305,17.9390291430765,0.341153893145176,0.616202251619438,23.2380952380952,0.00719867151857,2,0.72218343564106,5.29867793340426,47.6190476190476,90,5,2,10,189,0,0,2,8,50,0,0,20,80,0.605186576633421,0.616202251619438,23.2380952380952,0.01129768027809,0.72218343564106,5.29867793340426,0.895661706728757,1.51004382754338,76.526455026455,0.02777180910588,1.06209511660305,17.9390291430765,1.4204656596625,2.40388540346732,129.814814814815,0.05329075246596,1.40200679756503,30.5793803527488,1.45773797371133
977,0.92269613480674,0.24526451887373,0.00085,95.935,19187,,2.07524504615754,8.33885,,2,1.15997501542359,3.30455530356027,,0.69773790052987,5.925465625,,,2,0.290297034101848,2.27377114544636,,+AC0-0.421178822116845,3.0461,,2,+AC0-0.310079069872685,1.54672243631995,4.065,813,1,2,17,20000,0,0,16,1,5.88235294117647,0,0,94.1176470588235,5.88235294117647,,0.309132495853861,4.1748125,,+AC0-0.137330428123653,2.01743881282673,,0.885304439012857,5.913225,,0.254334587939881,2.29337210222702,,1.17283898233814,7.7260125,,0.653378002627639,2.54742313549191,0
1483,0.99529901309604,2.71125604634659,4.85260220793401E+AC0-05,33.0462210360306,54480,2.30236479585018,+AC0-1.19709390273628,82429.68496293,0.01293407630145,11,0.000107495410207,47590.8659171421,2.14901840832079,+AC0-1.19920283558188,82188.5723340951,0.00665853844302,321.746264320747,6.66666666666667,+AC0-0.000511219377509,47418.9972762522,1.99567202079139,+AC0-1.20003495930113,81869.9906405379,0.00038300058459,4,+AC0-0.001825125189267,47224.7783095139,0.837680456144608,1381,0,11,8,164860,0,0,5,3,0,0,0,62.5,37.5,1.99567202079139,+AC0-1.20002072212093,81912.927198831,0.00038300058459,+AC0-0.001364365016256,47228.1044626552,2.14901840832079,+AC0-1.19967722752062,82270.7156011158,0.00665853844302,1.19752248288163E+AC0-05,47463.9533290326,2.30236479585018,+AC0-1.19814775307346,82423.1458358488,0.01293407630145,8.03289600680904E+AC0-05,47587.4120634591,3.78593889720018
184,0.999394047406879,3.50415902053474,0.000249500998004,16.2282577701739,4553,2.99992401104576,,,0.31446969290545,18,,,2.57456353630095,,,0.1752325880442,13.6922645213204,8.28571428571429,,,1.73545376134219,,,0.04616276770208,4,,,0.096236099230111,27,0,18,7,28056,0,0,0,7,0,0,0,0,100,1.75601940718584,,,0.04909580578205,,,2.97480657100073,,,0.17521642560582,,,2.99961776347339,,,0.296309971704355,,,4.68025233344976
1481,0.999394047406879,3.50415902053474,0.000249500998004,16.2282577701739,4553,2.99951568094927,+AC0-0.480127684827007,4.51240376390076,0.18511551414717,18,0.755763595289858,2.28272306169052,2.57186911878375,+AC0-0.961995107837618,3.60607356715129,0.133502112117893,18.2646324315272,9.5,0.249687474291864,1.81917465353604,1.76287462246705,+AC0-1.22943834885717,1.85400627316785,0.05007348514204,4,+AC0-0.005918605881408,0.926414099119499,0.096236099230111,27,0,18,7,28056,0,0,3,4,0,0,0,42.8571428571429,57.1428571428571,1.76287462246705,+AC0-1.22943834885717,1.85400627316785,0.05007348514204,+AC0-0.005918605881408,0.926414099119499,2.95321705293494,+AC0-1.17641928982868,4.45181066438527,0.16531733706447,+AC0-0.00078256653286,2.24838679979811,2.99951568094927,+AC0-0.480127684827007,4.51240376390076,0.18511551414717,0.755763595289858,2.28272306169052,5.97215762238964
807,0.504089854718594,0.999777099004606,0.0010986328125,50.87890625,4168,,+AC0-1.17647465915399,0.022791981933594,,2,0.010223077520374,0.913242748660222,,+AC0-1.19084272652724,0.002472783554077,,,2,+AC0-0.002423693888867,0.905281413785099,,+AC0-1.2000096729045,+AC0-0.012944916625977,,2,+AC0-0.035999270363156,0.899185689106868,49.12109375,4024,1,2,9,8192,0,0,8,1,11.1111111111111,0,0,88.8888888888889,11.1111111111111,,+AC0-1.19843085968825,+AC0-0.009081403930664,,+AC0-0.006248807007351,0.900947436490791,,+AC0-1.18996086028032,0.004556138793945,,0.002689876219223,0.905482230604353,,+AC0-1.18675969764002,0.009113820556641,,0.006225018820698,0.909011308378355,0
1045,0.909722222222222,0.30797532887292,0.655172413793103,94.4827586206896,137,,69.9437625311756,76249.588137931,,2,8.42491069099287,200468.249436061,,13.1553566337296,1290.46630283822,,,2,2.72712132223159,2999.28742891137,,+AC0-0.817526742391775,0,,2,+AC0-1.10674048907257,0,5.51724137931035,8,1,2,95,145,0,0,94,1,1.05263157894737,0,0,98.9473684210526,1.05263157894737,,2.43701554092216,1,,1.45622280764975,0.944125556455132,,8.18301921023122,7.39668629655172,,2.40259655889738,7.96103483992719,,16.9502024913583,59.6206896551724,,3.95585134960433,62.4073433967681,0
1066,0.659722222222222,0.978449329268619,0.655172413793103,58.6206896551724,85,,69.9437625311756,76249.588137931,,2,8.42491069099287,200468.249436061,,13.1553566337296,1290.46630283822,,,2,2.72712132223159,2999.28742891137,,+AC0-0.817526742391775,0,,2,+AC0-1.10674048907257,0,41.3793103448276,60,1,2,95,145,0,0,94,1,1.05263157894737,0,0,98.9473684210526,1.05263157894737,,2.43701554092216,1,,1.45622280764975,0.944125556455132,,8.18301921023122,7.39668629655172,,2.40259655889738,7.96103483992719,,16.9502024913583,59.6206896551724,,3.95585134960433,62.4073433967681,0
1048,0.730978260869565,0.991927046405261,0.024390243902439,55.2845528455285,204,,90.9631149210101,225.276422764228,,2,8.4693978932578,478.12671654957,,38.7303986146008,60.0023712737128,,,2,4.40247830209317,105.35189952726,,+AC0-1.33138601458409,0.707317073170732,,2,+AC0-0.376843676400207,2.00721495241681,44.7154471544715,165,1,2,9,369,0,0,8,1,11.1111111111111,0,0,88.8888888888889,11.1111111111111,,0.047196910103004,3.72154471544715,,1.21794534285231,5.86668533388489,,34.9910852075582,12.5555555555556,,4.69282326192172,21.5289573278189,,75.1416369263294,139.69783197832,,7.66824466298622,209.851032106574,0
1073,0.6996336996337,0.999654076049444,0.032846715328467,51.0948905109489,140,,101.818883427262,206.211678832117,,2,9.06660258604608,529.662943907557,,38.3334003645624,57.848996350365,,,2,4.43003730954338,112.537562904269,,+AC0-1.38034601625973,0.715328467153285,,2,+AC0-0.26054997616618,1.9765070295769,48.9051094890511,134,1,2,9,274,0,0,8,1,11.1111111111111,0,0,88.8888888888889,11.1111111111111,,+AC0-0.195061031211881,3.81843065693431,,1.11437596909248,5.85783205069085,,33.9172064181241,12.1843065693431,,4.61091561904511,24.1612743452345,,71.2032890210396,142.792883211679,,7.60384883665776,210.572491137788,0
969,0.993288590604027,0.91829583405449,0.033333333333333,66.6666666666667,100,,0.290781062365432,5.84333333333333,,2,0.334052662172089,1.76442041995226,,+AC0-0.75073948768374,3.46366666666667,,,2,0.067375701047788,0.947310400248285,,+AC0-1.4019208006454,1.19866666666667,,2,+AC0-0.274464252473784,0.433594311362174,33.3333333333333,50,1,2,5,150,0,0,4,1,20,0,0,80,20,,+AC0-1.38637914326889,1.6625,,+AC0-0.232097329891369,0.515985918946841,,+AC0-0.945909106227496,3.40633333333333,,0.104957197246423,0.795613434839352,,0.080069786445162,5.32216666666667,,0.32926723578831,1.53033184695866,0
823,0.997771209845438,0.986569033033182,0.000436046511628,56.812015503876,11726,,73.5531163941663,206855.816908914,,2,4.93585822672713,115395.615874413,,19.1909415724817,26502.8295558957,,,2,2.3871769698459,14941.2365297829,,+AC0-1.11775978149806,3.87067100290698,,2,0.06033063759917,1.89982171794527,43.187984496124,8914,1,2,9,20640,0,0,8,1,11.1111111111111,0,0,88.8888888888889,11.1111111111111,,+AC0-0.518504079453301,30.3875801841084,,0.593905571259933,4.74835370112075,,13.4380097594786,518.718846899226,,2.52854720690078,401.788829387371,,29.9876922643215,2333.19149709302,,3.97377577607099,1919.32696912843,0
843,0.579598823684326,0.876342717713079,0.000395014044944,70.4002808988764,16040,,7546.16694383595,2935.86573911516,,2,74.1668552628902,24949.8801686955,,973.740383323918,367.971850238621,,,2,11.4884971516314,3118.92987185143,,+AC0-1.09590067866439,0.010329880661868,,2,+AC0-0.270908831726152,0.042105197405587,29.5997191011236,6744,1,2,9,22784,0,0,8,1,11.1111111111111,0,0,88.8888888888889,11.1111111111111,,1.73359082819355,0.085957176911429,,+AC0-0.235050438116066,0.067066792693056,,5.08466777441613,0.487823388759656,,0.762047996227172,0.139399218080331,,165.019816147698,4.66253301620655,,10.8655606687705,0.651900269007474,0
821,0.579598823684326,0.876342717713079,0.000746137640449,70.4002808988764,16040,,7201.55580645196,7808.66919768266,,2,72.7499042477915,65872.4235802417,,468.820815643164,488.32277900584,,,2,6.13765524453353,4117.11899907455,,+AC0-1.09590067866439,0.003589147208567,,2,+AC0-5.873026950739,0.005100399260011,29.5997191011236,6744,1,2,17,22784,0,0,16,1,5.88235294117647,0,0,94.1176470588235,5.88235294117647,,3.64691671529663,0.059073121576545,,0.145356703292794,0.05693152136163,,14.0895543049011,0.142719181750351,,2.37155510846596,0.088664889782176,,39.8660029362833,0.660004494974544,,3.94918746722919,0.138357979416668,0
1513,0.254098360655738,1.97589207950747,0.105691056910569,39.0243902439024,48,,27.6640513334904,55.3170731707317,,5,5.29427538014565,21.6028175780169,,2.98592367375824,11.1971544715447,,,5,0.150672638658561,4.33707022123429,,+AC0-1.72966481336538,0.91869918699187,,5,+AC0-3.10202364377666,0.274414307295582,4.0650406504065,5,0,5,13,123,0,0,12,1,0,0,0,92.3076923076923,7.69230769230769,,+AC0-1.34904121889246,1.65853658536585,,+AC0-0.465556531969376,0.528525537023457,,+AC0-0.290145715258264,2.49186991869919,,0.06885568139776,0.769993000900571,,5.14061344234521,13.9613821138211,,0.827512401262575,7.86498966281543,0
53,0.494423791821561,0.991076059838222,0.051851851851852,55.5555555555556,150,,4.89559899018174,249.659259259259,,2,1.99197055899296,51.6862371164313,,0.11514511097134,46.0360398860399,,,2,0.426963090727725,8.43921680434283,,+AC0-2.00535768843117,0.148148148148148,,2,+AC0-0.878767236834291,0.355906476970731,44.4444444444444,120,1,2,14,270,0,0,13,1,7.14285714285714,0,0,92.8571428571429,7.14285714285714,,+AC0-1.4524790946586,0.674074074074074,,+AC0-0.345675955107991,0.542670714489757,,+AC0-0.296547847803814,1.58518518518519,,0.543150961984062,0.997891208966112,,1.34120663266716,92.8888888888889,,1.19680566059712,13.4853374083495,0
1565,0.457337883959044,1.64037571875787,0.047619047619048,63.9455782312925,188,,111.196772794587,230.520408163265,,5,10.0899603078167,95.4143358543267,,27.3321375488118,40.9270800627944,,,5,+AC0-0.62498017231141,12.6096285847224,,+AC0-1.62154971521321,+AC0-8.8469387755102,,5,+AC0-7.32391636783872,0.447532764142297,5.10204081632653,15,0,5,14,294,0,0,13,1,0,0,0,92.8571428571429,7.14285714285714,,+AC0-0.744491830004714,+AC0-2.66156462585034,,+AC0-3.28791529103336,0.80996030585001,,3.04726789657468,0.586054421768707,,+AC0-0.472435716314534,1.49949106393262,,63.7854060112108,89.9642857142857,,1.08412814241839,13.6246883276881,0
1026,0.655844155844156,0.900122143691371,0.058064516129032,68.3870967741936,106,4.30970197641748,+AC0-0.291058245831522,5.33548387096774,0.25131494347442,21,0.5448411693931,3.106920259375,2.40895828546067,+AC0-0.786042527317397,3.75806451612903,0.140698671832032,16.1214003237822,6.85714285714286,0.380558249793596,2.08637348898034,0.935830061738826,+AC0-1.28102680880327,2.18064516129032,0.03391827128551,2,0.216275330194092,1.06582671858568,31.6129032258064,49,1,2,9,155,0,0,2,7,11.1111111111111,0,0,22.2222222222222,77.7777777777778,1.38643277684346,+AC0-1.28102680880327,2.18064516129032,0.081775862454918,0.216275330194092,1.06582671858568,2.44413285054518,+AC0-0.786042527317397,3.75806451612903,0.13558814403447,0.380558249793596,2.08637348898034,3.16491421283362,+AC0-0.291058245831522,5.33548387096774,0.205369337357555,0.5448411693931,3.106920259375,6.51737604225738
1005,0.586854460093897,0.938575088938064,0.046728971962617,64.4859813084112,138,,54.6896985299426,72.6509345794393,,2,6.55164830960496,1.44240784487044,,9.90854427102335,11.2658516095535,,,2,1.65259438760452,0.689540777640776,,+AC0-0.41031896289157,0.057009345794393,,2,+AC0-1.15255931758024,0.003036863739385,35.5140186915888,76,1,2,10,214,0,0,9,1,10,0,0,90,10,,2.3612922931938,0.336051401869159,,+AC0-0.138132885737058,0.297328980618102,,3.05223240949192,1.51836542056075,,1.62543050600876,0.65219184555898,,9.61153076711017,11.1824065420561,,2.73173924121044,1.11987852149819,0
714,0.467741935483871,0.966078097595225,0.04,60.8,76,1.52192809488736,+AC0-0.40102151579064,57.44,0.00463317555311,3,+AC0-0.011618715414206,17.5638925805371,1.52192809488736,+AC0-0.405713079194329,29.13048,0.00270707986675,561.202879043433,2.66666666666667,+AC0-0.324838050383939,8.82067312517581,1.52192809488736,+AC0-0.410404642598019,0.82096,0.00078098418039,2,+AC0-0.638057385353673,0.077453669814554,39.2,49,1,2,5,125,0,0,2,3,20,0,0,40,60,1.52192809488736,+AC0-0.410404642598019,0.82096,0.00078098418039,+AC0-0.638057385353673,0.077453669814554,1.52192809488736,+AC0-0.405713079194329,29.13048,0.00270707986675,+AC0-0.324838050383939,8.82067312517581,1.52192809488736,+AC0-0.40102151579064,57.44,0.00463317555311,+AC0-0.011618715414206,17.5638925805371,0.577350269189626
901,0.494738391345942,0.999996790015353,0.000269819466248,50.1054748822606,20427,,+AC0-1.18735091434606,0.502151246075353,,2,0.01513524112104,0.289173014875923,,+AC0-1.19657494470538,0.499704442209576,,,2,0.001546238167624,0.288349331799889,,+AC0-1.20319091851561,0.496969706632653,,2,+AC0-0.004213611293082,0.287307837859636,49.8945251177394,20341,1,2,11,40768,0,0,10,1,9.09090909090909,0,0,90.9090909090909,9.09090909090909,,+AC0-1.19903706704567,0.498203824077708,,+AC0-0.0032443326184,0.288025769526555,,+AC0-1.19704185583113,0.500290902178179,,+AC0-0.000686351241375,0.28835004284533,,+AC0-1.19341490729285,0.500668784340659,,0.004502746051112,0.288916433727308,0
805,0.509018036072144,0.997736670342035,0.102,52.8,264,,1.05166089716955,3.20000000244569E+AC0-08,,2,1.18762640411697,1.00000005223162,,+AC0-1.09582878636,+AC0-4.80000000853131E+AC0-10,,,2,0.057155416052926,1.00000003104011,,+AC0-1.28179190583548,+AC0-3.79999999964298E+AC0-08,,2,+AC0-0.117026185356877,1.00000000012164,47.2,236,1,2,51,500,0,0,50,1,1.96078431372549,0,0,98.0392156862745,1.96078431372549,,+AC0-1.23715616035054,+AC0-1.10000000140276E+AC0-08,,+AC0-0.043285690645094,1.00000001934395,,+AC0-1.19119158491865,1.00000003805389E+AC0-09,,0.012940690659441,1.00000003370039,,+AC0-1.14369598007345,1.05000000106548E+AC0-08,,0.066866018330999,1.00000004015516,0
838,0.466933867735471,0.986616519848809,0.052,56.8,284,,1.43100647561436,2.99999999819889E+AC0-08,,2,1.29969995311362,1.00000005039814,,+AC0-0.971299519071618,+AC0-4.40000000086371E+AC0-09,,,2,0.123642367774127,1.00000002827334,,+AC0-1.30489557189951,+AC0-4.59999999364857E+AC0-08,,2,+AC0-0.101368648854714,0.999999992251567,43.2,216,1,2,26,500,0,0,25,1,3.84615384615385,0,0,96.1538461538462,3.84615384615385,,+AC0-1.22874769502443,+AC0-1.60000000022365E+AC0-08,,+AC0-0.027680946426043,1.00000001872702,,+AC0-1.17490602913844,+AC0-2.00000002337219E+AC0-09,,0.020146313070904,1.00000003137692,,+AC0-1.11798069671605,5.99999998363021E+AC0-09,,0.107132120786164,1.00000003767849,0
855,0.511022044088176,0.992183779438731,0.022,55.2,276,,2.50352899226066,8.00000004019807E+AC0-09,,2,1.52603566609704,1.00000004397649,,+AC0-0.503838159876979,2.59999999393801E+AC0-09,,,2,0.282350150428581,1.00000002601544,,+AC0-1.21460633242072,+AC0-3.99999995814859E+AC0-09,,2,+AC0-0.149652865014893,1.00000000401202,44.8,224,1,2,11,500,0,0,10,1,9.09090909090909,0,0,90.9090909090909,9.09090909090909,,+AC0-1.20706413859279,+AC0-5.00000037151338E+AC0-10,,+AC0-0.056433185540834,1.00000001585912,,+AC0-1.15491239184577,3.00000001229872E+AC0-09,,0.043470554688,1.00000002772404,,0.183079819316767,6.49999997184847E+AC0-09,,0.703421709759736,1.00000003555754,0
918,0.550200803212851,0.995378438820226,0.204,54,135,,2.26826864393966,3.20000000137988E+AC0-08,,2,1.46574215620742,1.00000006411783,,+AC0-1.05230805154335,2.39999995583634E+AC0-10,,,2,0.063018376131454,1.00000002912017,,+AC0-1.36327589047159,+AC0-4.00000000341932E+AC0-08,,2,+AC0-0.165218615632885,0.999999989981213,46,115,1,2,51,250,0,0,50,1,1.96078431372549,0,0,98.0392156862745,1.96078431372549,,+AC0-1.21957667224752,+AC0-8.00000002598722E+AC0-09,,+AC0-0.05106996550526,1.00000002034732,,+AC0-1.19392220428986,3.06421554796543E+AC0-17,,+AC0-0.010613524515394,1.00000002669173,,+AC0-1.12321514257282,9.00000001147205E+AC0-09,,0.095127433258301,1.00000003953937,0
933,0.542168674698795,0.99440665256278,0.104,54.4,136,,2.29827909365268,5.19999999757104E+AC0-08,,2,1.38560493289067,1.00000009003035,,+AC0-0.947810234384836,6.40000004289434E+AC0-10,,,2,0.123092110486558,1.00000003034415,,+AC0-1.31796464555253,+AC0-4.00000000082557E+AC0-08,,2,+AC0-0.16603275040449,0.999999987729282,45.6,114,1,2,26,250,0,0,25,1,3.84615384615385,0,0,96.1538461538462,3.84615384615385,,+AC0-1.23853592404544,+AC0-2.20000000021869E+AC0-08,,+AC0-0.022207177330991,1.00000001705702,,+AC0-1.16502461291095,4.00000004718848E+AC0-09,,0.03306501217694,1.00000003156037,,+AC0-1.10375254987753,1.79999999869729E+AC0-08,,0.116775070042188,1.00000004228158,0
